athlete_id,event_date,event_type,description,impact_rating,career_phase
ATH_0739,2019-01-04,Coach change,Coach change event,8,Advanced
ATH_0739,2021-03-23,Sponsorship deal,Sponsorship deal event,4,Advanced
ATH_0739,2018-08-23,Team change,Team change event,7,Advanced
ATH_0739,2024-09-23,Training camp,Training camp event,4,Advanced
ATH_0739,2022-02-20,Competition,Participated in marathon,8,Advanced
ATH_0739,2017-10-30,Sponsorship deal,Sponsorship deal event,4,Advanced
ATH_0740,2021-06-23,Team change,Team change event,7,Advanced
ATH_0740,2023-03-20,Personal best,Personal best event,5,Advanced
ATH_0740,2018-03-01,Family event,Family event event,8,Advanced
ATH_0740,2015-08-18,Race victory,Won age group,2,Advanced
ATH_0740,2018-12-15,Personal achievement,Personal achievement event,6,Advanced
ATH_0740,2017-06-13,Training milestone,Reached 100km month,7,Advanced
ATH_0740,2024-03-23,Retirement consideration,Retirement consideration event,8,Advanced
ATH_0740,2022-05-15,Injury recovery,Injury recovery event,6,Advanced
ATH_0740,2023-07-22,Personal achievement,Personal achievement event,4,Advanced
ATH_0740,2023-07-11,Training camp,Training camp event,8,Advanced
ATH_0740,2016-10-07,Training milestone,Reached personal best,10,Advanced
ATH_0740,2024-06-21,Location change,Relocated to new city,6,Advanced
ATH_0740,2015-08-15,Personal achievement,Personal achievement event,8,Advanced
ATH_0740,2024-02-13,Training camp,Training camp event,8,Advanced
ATH_0740,2021-07-29,Career change,Started new position,7,Advanced
ATH_0740,2024-07-14,Career change,Started new position,1,Advanced
ATH_0740,2016-09-28,Race victory,Won local race,3,Advanced
ATH_0740,2015-12-26,Location change,Relocated to new city,7,Advanced
ATH_0740,2021-01-12,Injury recovery,Injury recovery event,8,Advanced
ATH_0740,2016-03-28,Training camp,Training camp event,5,Advanced
ATH_0740,2019-02-27,Personal best,Personal best event,6,Advanced
ATH_0740,2021-03-07,Education,Education event,5,Advanced
ATH_0740,2023-01-23,Education,Education event,5,Advanced
ATH_0740,2016-01-16,Sponsorship deal,Sponsorship deal event,6,Advanced
ATH_0740,2015-09-24,Coach change,Coach change event,5,Advanced
ATH_0740,2019-12-30,Training milestone,Reached 1000km milestone,5,Advanced
ATH_0740,2017-01-01,Race victory,Won local race,1,Advanced
ATH_0740,2017-08-07,Family event,Family event event,3,Advanced
ATH_0741,2023-09-06,Career change,Started new position,5,Advanced
ATH_0741,2024-10-23,Personal achievement,Personal achievement event,3,Advanced
ATH_0741,2022-02-04,Major competition,Major competition event,6,Advanced
ATH_0741,2023-11-16,Major competition,Major competition event,6,Advanced
ATH_0742,2017-07-26,Team change,Team change event,7,Advanced
ATH_0742,2023-10-02,Coach change,Coach change event,5,Advanced
ATH_0742,2023-12-21,Retirement consideration,Retirement consideration event,6,Advanced
ATH_0742,2016-03-30,Training milestone,Reached consistency streak,3,Advanced
ATH_0742,2020-03-08,Training milestone,Reached consistency streak,7,Advanced
ATH_0742,2016-10-20,Major competition,Major competition event,7,Advanced
ATH_0742,2014-10-21,Personal best,Personal best event,8,Advanced
ATH_0742,2024-01-26,Team change,Team change event,2,Advanced
ATH_0742,2020-01-14,Career change,Started new position,1,Advanced
ATH_0742,2016-05-14,Competition,Participated in marathon,3,Advanced
ATH_0742,2017-09-25,Coach change,Coach change event,6,Advanced
ATH_0743,2024-09-19,Training camp,Training camp event,4,Beginner
ATH_0744,2019-05-29,Training milestone,Reached 500km total,3,Elite Amateur
ATH_0744,2014-11-20,Retirement consideration,Retirement consideration event,6,Elite Amateur
ATH_0744,2014-09-09,Major competition,Major competition event,3,Elite Amateur
ATH_0744,2023-07-25,Team change,Team change event,10,Elite Amateur
ATH_0744,2009-12-27,Training camp,Training camp event,5,Elite Amateur
ATH_0744,2018-11-09,Personal best,Personal best event,5,Elite Amateur
ATH_0744,2013-04-13,Training milestone,Reached 100km month,5,Elite Amateur
ATH_0744,2020-08-10,Location change,Relocated to new city,6,Elite Amateur
ATH_0744,2016-01-14,Race victory,Won local race,5,Elite Amateur
ATH_0744,2010-10-18,Training camp,Training camp event,4,Elite Amateur
ATH_0744,2021-09-13,Sponsorship deal,Sponsorship deal event,4,Elite Amateur
ATH_0744,2013-01-26,Education,Education event,5,Elite Amateur
ATH_0744,2015-11-17,Competition,Participated in national event,4,Elite Amateur
ATH_0744,2019-12-02,Training milestone,Reached 100km month,3,Elite Amateur
ATH_0744,2023-01-12,Race victory,Won local race,5,Elite Amateur
ATH_0744,2011-11-18,Training camp,Training camp event,2,Elite Amateur
ATH_0744,2009-11-18,Training milestone,Reached consistency streak,2,Elite Amateur
ATH_0744,2015-02-07,Training milestone,Reached personal best,4,Elite Amateur
ATH_0744,2024-10-04,Sponsorship deal,Sponsorship deal event,6,Elite Amateur
ATH_0744,2014-05-21,Training milestone,Reached 500km total,6,Elite Amateur
ATH_0744,2014-07-28,Team change,Team change event,5,Elite Amateur
ATH_0744,2017-09-23,Major competition,Major competition event,4,Elite Amateur
ATH_0744,2019-01-17,Sponsorship deal,Sponsorship deal event,5,Elite Amateur
ATH_0744,2009-12-25,Race victory,Won local race,7,Elite Amateur
ATH_0744,2013-06-22,Family event,Family event event,4,Elite Amateur
ATH_0744,2024-02-13,Location change,Relocated to new city,5,Elite Amateur
ATH_0744,2020-12-09,Training camp,Training camp event,5,Elite Amateur
ATH_0744,2016-02-09,Personal achievement,Personal achievement event,5,Elite Amateur
ATH_0744,2022-11-19,Education,Education event,5,Elite Amateur
ATH_0744,2009-05-22,Family event,Family event event,5,Elite Amateur
ATH_0744,2013-10-13,Injury recovery,Injury recovery event,6,Elite Amateur
ATH_0744,2015-09-14,Race victory,Won local race,8,Elite Amateur
ATH_0744,2016-11-25,Competition,Participated in championship,4,Elite Amateur
ATH_0744,2015-09-19,Training camp,Training camp event,5,Elite Amateur
ATH_0744,2024-03-30,Competition,Participated in marathon,4,Elite Amateur
ATH_0744,2014-04-24,Coach change,Coach change event,6,Elite Amateur
ATH_0744,2012-05-17,Race victory,Won local race,5,Elite Amateur
ATH_0744,2013-07-13,Career change,Started new position,5,Elite Amateur
ATH_0744,2010-12-03,Sponsorship deal,Sponsorship deal event,8,Elite Amateur
ATH_0744,2009-06-19,Sponsorship deal,Sponsorship deal event,8,Elite Amateur
ATH_0744,2015-03-12,Retirement consideration,Retirement consideration event,5,Elite Amateur
ATH_0745,2024-05-27,Family event,Family event event,7,Advanced
ATH_0745,2023-10-28,Location change,Relocated to new city,6,Advanced
ATH_0745,2023-01-20,Sponsorship deal,Sponsorship deal event,3,Advanced
ATH_0745,2022-04-22,Personal achievement,Personal achievement event,6,Advanced
ATH_0745,2020-04-28,Education,Education event,5,Advanced
ATH_0745,2024-09-24,Sponsorship deal,Sponsorship deal event,8,Advanced
ATH_0745,2023-02-20,Coach change,Coach change event,5,Advanced
ATH_0745,2018-01-09,Competition,Participated in championship,8,Advanced
ATH_0745,2021-04-24,Injury recovery,Injury recovery event,8,Advanced
ATH_0746,2019-04-20,Career change,Started new position,4,Advanced
ATH_0746,2021-09-28,Coach change,Coach change event,8,Advanced
ATH_0746,2019-12-24,Family event,Family event event,2,Advanced
ATH_0746,2018-09-06,Team change,Team change event,8,Advanced
ATH_0746,2024-01-03,Location change,Relocated to new city,7,Advanced
ATH_0746,2017-07-24,Personal best,Personal best event,3,Advanced
ATH_0746,2022-11-24,Race victory,Won age group,9,Advanced
ATH_0746,2019-04-19,Training milestone,Reached consistency streak,6,Advanced
ATH_0747,2019-09-27,Retirement consideration,Retirement consideration event,3,Intermediate
ATH_0747,2020-11-21,Major competition,Major competition event,2,Intermediate
ATH_0747,2024-02-05,Training camp,Training camp event,6,Intermediate
ATH_0747,2020-10-29,Career change,Started new position,7,Intermediate
ATH_0747,2024-12-23,Personal achievement,Personal achievement event,7,Intermediate
ATH_0747,2022-10-18,Competition,Participated in local race,7,Intermediate
ATH_0748,2023-02-28,Team change,Team change event,4,Intermediate
ATH_0748,2021-05-04,Family event,Family event event,8,Intermediate
ATH_0748,2023-06-19,Training milestone,Reached personal best,5,Intermediate
ATH_0748,2021-06-09,Coach change,Coach change event,2,Intermediate
ATH_0748,2021-12-26,Personal best,Personal best event,8,Intermediate
ATH_0748,2022-11-24,Team change,Team change event,5,Intermediate
ATH_0748,2024-06-20,Education,Education event,6,Intermediate
ATH_0748,2022-03-24,Coach change,Coach change event,9,Intermediate
ATH_0748,2021-04-05,Race victory,Won age group,3,Intermediate
ATH_0749,2024-11-13,Coach change,Coach change event,4,Intermediate
ATH_0749,2019-10-21,Injury recovery,Injury recovery event,9,Intermediate
ATH_0749,2022-01-26,Training camp,Training camp event,5,Intermediate
ATH_0749,2021-09-07,Retirement consideration,Retirement consideration event,3,Intermediate
ATH_0749,2019-05-15,Training milestone,Reached 500km total,5,Intermediate
ATH_0749,2024-09-09,Injury recovery,Injury recovery event,5,Intermediate
ATH_0749,2020-07-26,Training camp,Training camp event,5,Intermediate
ATH_0749,2019-03-20,Education,Education event,4,Intermediate
ATH_0749,2021-12-27,Injury recovery,Injury recovery event,5,Intermediate
ATH_0749,2019-02-12,Injury recovery,Injury recovery event,4,Intermediate
ATH_0749,2018-06-04,Personal achievement,Personal achievement event,6,Intermediate
ATH_0749,2019-05-29,Injury recovery,Injury recovery event,4,Intermediate
ATH_0749,2020-10-25,Sponsorship deal,Sponsorship deal event,9,Intermediate
ATH_0749,2024-12-06,Sponsorship deal,Sponsorship deal event,7,Intermediate
ATH_0749,2022-01-19,Team change,Team change event,6,Intermediate
ATH_0749,2021-11-11,Team change,Team change event,4,Intermediate
ATH_0749,2018-09-01,Education,Education event,4,Intermediate
ATH_0749,2021-06-01,Personal best,Personal best event,2,Intermediate
ATH_0749,2021-07-31,Injury recovery,Injury recovery event,9,Intermediate
ATH_0750,2020-06-22,Injury recovery,Injury recovery event,7,Advanced
ATH_0750,2022-12-29,Competition,Participated in international competition,7,Advanced
ATH_0750,2022-12-18,Retirement consideration,Retirement consideration event,8,Advanced
ATH_0750,2020-07-04,Competition,Participated in championship,6,Advanced
ATH_0750,2022-04-14,Personal achievement,Personal achievement event,5,Advanced
ATH_0750,2024-01-05,Major competition,Major competition event,5,Advanced
ATH_0750,2020-09-22,Personal achievement,Personal achievement event,5,Advanced
ATH_0750,2016-07-17,Training camp,Training camp event,4,Advanced
ATH_0750,2024-07-25,Family event,Family event event,3,Advanced
ATH_0750,2018-12-03,Sponsorship deal,Sponsorship deal event,7,Advanced
ATH_0750,2017-12-21,Coach change,Coach change event,6,Advanced
ATH_0750,2022-10-14,Family event,Family event event,3,Advanced
ATH_0750,2024-04-30,Major competition,Major competition event,8,Advanced
ATH_0750,2020-09-08,Location change,Relocated to new city,2,Advanced
ATH_0750,2020-02-16,Race victory,Won age group,7,Advanced
ATH_0750,2021-01-22,Sponsorship deal,Sponsorship deal event,7,Advanced
ATH_0750,2016-03-29,Career change,Started new position,4,Advanced
ATH_0750,2022-01-31,Family event,Family event event,4,Advanced
ATH_0750,2020-02-02,Team change,Team change event,7,Advanced
ATH_0750,2016-10-15,Sponsorship deal,Sponsorship deal event,10,Advanced
ATH_0751,2024-04-12,Personal best,Personal best event,10,Intermediate
ATH_0751,2022-01-07,Family event,Family event event,5,Intermediate
ATH_0751,2023-01-23,Race victory,Won age group,5,Intermediate
ATH_0751,2021-07-20,Personal best,Personal best event,8,Intermediate
ATH_0751,2024-01-02,Personal achievement,Personal achievement event,1,Intermediate
ATH_0751,2022-11-16,Competition,Participated in championship,1,Intermediate
ATH_0751,2023-01-26,Personal achievement,Personal achievement event,6,Intermediate
ATH_0752,2013-10-21,Major competition,Major competition event,5,Advanced
ATH_0752,2019-10-29,Injury recovery,Injury recovery event,5,Advanced
ATH_0752,2024-12-21,Location change,Relocated to new city,6,Advanced
ATH_0752,2019-11-18,Education,Education event,4,Advanced
ATH_0752,2020-03-30,Education,Education event,7,Advanced
ATH_0752,2022-09-22,Retirement consideration,Retirement consideration event,7,Advanced
ATH_0752,2019-12-15,Career change,Started new position,6,Advanced
ATH_0752,2015-11-10,Training milestone,Reached 1000km milestone,3,Advanced
ATH_0752,2018-01-26,Retirement consideration,Retirement consideration event,7,Advanced
ATH_0752,2015-09-01,Education,Education event,7,Advanced
ATH_0752,2021-05-01,Retirement consideration,Retirement consideration event,1,Advanced
ATH_0752,2013-07-04,Training milestone,Reached 500km total,5,Advanced
ATH_0752,2012-07-05,Personal best,Personal best event,9,Advanced
ATH_0752,2012-06-19,Career change,Started new position,4,Advanced
ATH_0752,2012-01-01,Career change,Started new position,4,Advanced
ATH_0752,2018-09-04,Competition,Participated in regional qualifier,3,Advanced
ATH_0752,2024-10-02,Retirement consideration,Retirement consideration event,4,Advanced
ATH_0752,2018-05-24,Injury recovery,Injury recovery event,4,Advanced
ATH_0752,2020-07-30,Competition,Participated in national event,5,Advanced
ATH_0752,2019-01-01,Career change,Started new position,6,Advanced
ATH_0752,2022-05-15,Coach change,Coach change event,7,Advanced
ATH_0752,2013-12-25,Competition,Participated in championship,3,Advanced
ATH_0752,2020-08-16,Competition,Participated in triathlon,6,Advanced
ATH_0752,2019-06-12,Sponsorship deal,Sponsorship deal event,5,Advanced
ATH_0752,2024-12-02,Location change,Relocated to new city,6,Advanced
ATH_0752,2014-08-16,Race victory,Won division title,5,Advanced
ATH_0752,2021-12-21,Training camp,Training camp event,3,Advanced
ATH_0752,2018-02-10,Coach change,Coach change event,8,Advanced
ATH_0752,2018-01-15,Retirement consideration,Retirement consideration event,4,Advanced
ATH_0752,2011-10-25,Training milestone,Reached consistency streak,5,Advanced
ATH_0752,2015-03-05,Injury recovery,Injury recovery event,3,Advanced
ATH_0752,2023-08-15,Retirement consideration,Retirement consideration event,4,Advanced
ATH_0752,2023-09-14,Major competition,Major competition event,5,Advanced
ATH_0752,2020-02-18,Major competition,Major competition event,1,Advanced
ATH_0752,2010-11-10,Education,Education event,4,Advanced
ATH_0752,2023-05-25,Competition,Participated in championship,3,Advanced
ATH_0752,2018-08-20,Location change,Relocated to new city,7,Advanced
ATH_0752,2014-12-12,Education,Education event,10,Advanced
ATH_0752,2014-06-11,Personal best,Personal best event,5,Advanced
ATH_0752,2014-12-14,Training camp,Training camp event,1,Advanced
ATH_0752,2019-02-06,Sponsorship deal,Sponsorship deal event,4,Advanced
ATH_0752,2015-10-17,Team change,Team change event,6,Advanced
ATH_0752,2014-09-19,Training camp,Training camp event,7,Advanced
ATH_0752,2013-09-28,Major competition,Major competition event,3,Advanced
ATH_0752,2018-10-11,Personal achievement,Personal achievement event,8,Advanced
ATH_0753,2017-04-23,Sponsorship deal,Sponsorship deal event,6,Intermediate
ATH_0753,2021-05-17,Training camp,Training camp event,5,Intermediate
ATH_0753,2017-07-14,Education,Education event,5,Intermediate
ATH_0753,2022-08-21,Training milestone,Reached consistency streak,4,Intermediate
ATH_0753,2024-12-23,Location change,Relocated to new city,7,Intermediate
ATH_0753,2018-08-15,Race victory,Won local race,7,Intermediate
ATH_0753,2022-12-14,Family event,Family event event,8,Intermediate
ATH_0753,2021-03-24,Competition,Participated in marathon,6,Intermediate
ATH_0753,2023-01-11,Personal best,Personal best event,5,Intermediate
ATH_0753,2024-02-18,Team change,Team change event,2,Intermediate
ATH_0754,2024-02-15,Team change,Team change event,9,Beginner
ATH_0754,2024-03-13,Injury recovery,Injury recovery event,6,Beginner
ATH_0754,2024-12-25,Training milestone,Reached consistency streak,7,Beginner
ATH_0755,2018-09-09,Coach change,Coach change event,1,Intermediate
ATH_0755,2019-05-26,Coach change,Coach change event,3,Intermediate
ATH_0755,2020-11-13,Training milestone,Reached 1000km milestone,10,Intermediate
